github_id,name_with_owner,url,stars,last_crawled
MDEwOlJlcG9zaXRvcnkxNTYwODQ1MzA=,ehang-io/nps,https://github.com/ehang-io/nps,33633,2025-11-16 19:46:28.246487
R_kgDOKHxYbg,Pythagora-io/gpt-pilot,https://github.com/Pythagora-io/gpt-pilot,33627,2025-11-16 19:46:28.246494
MDEwOlJlcG9zaXRvcnkyODEwMjky,pbatard/rufus,https://github.com/pbatard/rufus,33598,2025-11-16 19:46:28.246502
MDEwOlJlcG9zaXRvcnkxNjYwNzg5OA==,harness/harness,https://github.com/harness/harness,33597,2025-11-16 19:46:28.246515
MDEwOlJlcG9zaXRvcnkyODAzNjM5NTI=,umami-software/umami,https://github.com/umami-software/umami,33542,2025-11-16 19:46:28.246522
R_kgDOGQOHdA,DataTalksClub/data-engineering-zoomcamp,https://github.com/DataTalksClub/data-engineering-zoomcamp,33521,2025-11-16 19:46:28.246530
MDEwOlJlcG9zaXRvcnkzNzIyNDA0MDI=,alan2207/bulletproof-react,https://github.com/alan2207/bulletproof-react,33512,2025-11-16 19:46:28.246538
MDEwOlJlcG9zaXRvcnkxNDU0NjQ0NDU=,ueberdosis/tiptap,https://github.com/ueberdosis/tiptap,33506,2025-11-16 19:46:28.246545
MDEwOlJlcG9zaXRvcnk3MTIyNTk0,directus/directus,https://github.com/directus/directus,33498,2025-11-16 19:46:28.246553
MDEwOlJlcG9zaXRvcnkzMTI4ODk1OA==,hashicorp/vault,https://github.com/hashicorp/vault,33466,2025-11-16 19:46:28.246560
MDEwOlJlcG9zaXRvcnkyNTk0NjM2ODU=,carbon-language/carbon-lang,https://github.com/carbon-language/carbon-lang,33458,2025-11-16 19:46:28.246568
MDEwOlJlcG9zaXRvcnk4OTI0NzgxMQ==,CMU-Perceptual-Computing-Lab/openpose,https://github.com/CMU-Perceptual-Computing-Lab/openpose,33442,2025-11-16 19:46:28.246575
MDEwOlJlcG9zaXRvcnkxNjQ1NzQ2OTM=,qishibo/AnotherRedisDesktopManager,https://github.com/qishibo/AnotherRedisDesktopManager,33417,2025-11-16 19:46:28.246582
MDEwOlJlcG9zaXRvcnk2MDI0MzE5Nw==,nextcloud/server,https://github.com/nextcloud/server,33383,2025-11-16 19:46:28.246590
MDEwOlJlcG9zaXRvcnk2MzQ3NzYxMg==,TheAlgorithms/C-Plus-Plus,https://github.com/TheAlgorithms/C-Plus-Plus,33356,2025-11-16 19:46:28.246598
MDEwOlJlcG9zaXRvcnkyOTI5MDQ3Mw==,XX-net/XX-Net,https://github.com/XX-net/XX-Net,33352,2025-11-16 19:46:28.246606
R_kgDOI4SeyQ,lllyasviel/ControlNet,https://github.com/lllyasviel/ControlNet,33296,2025-11-16 19:46:28.246613
MDEwOlJlcG9zaXRvcnkzMzEyOTM2MjY=,refinedev/refine,https://github.com/refinedev/refine,33294,2025-11-16 19:46:28.246621
MDEwOlJlcG9zaXRvcnkzODczMjY4OTA=,xinntao/Real-ESRGAN,https://github.com/xinntao/Real-ESRGAN,33189,2025-11-16 19:46:28.246628
MDEwOlJlcG9zaXRvcnk1MDU2NTQzMA==,pnpm/pnpm,https://github.com/pnpm/pnpm,33185,2025-11-16 19:46:28.246636
MDEwOlJlcG9zaXRvcnkyOTM1NzM1,adobe/brackets,https://github.com/adobe/brackets,33138,2025-11-16 19:46:28.246643
MDEwOlJlcG9zaXRvcnk3NDk2MjUxNQ==,gchq/CyberChef,https://github.com/gchq/CyberChef,33136,2025-11-16 19:46:28.246651
R_kgDOJ3Sp1w,gkd-kit/gkd,https://github.com/gkd-kit/gkd,33135,2025-11-16 19:46:28.246658
MDEwOlJlcG9zaXRvcnkzMDc4NDMxMDU=,Raphire/Win11Debloat,https://github.com/Raphire/Win11Debloat,33099,2025-11-16 19:46:28.246665
MDEwOlJlcG9zaXRvcnkyMTQxMzE5OA==,immutable-js/immutable-js,https://github.com/immutable-js/immutable-js,33091,2025-11-16 19:46:28.246672
MDEwOlJlcG9zaXRvcnkxNTg3MDM5ODE=,lib-pku/libpku,https://github.com/lib-pku/libpku,33071,2025-11-16 19:46:28.246681
MDEwOlJlcG9zaXRvcnkxMTE2NzczOA==,gulpjs/gulp,https://github.com/gulpjs/gulp,33044,2025-11-16 19:46:28.246688
MDEwOlJlcG9zaXRvcnkxMDQ0Njg5MA==,bilibili/ijkplayer,https://github.com/bilibili/ijkplayer,33043,2025-11-16 19:46:28.246696
MDEwOlJlcG9zaXRvcnk1MTAxMTQx,jqlang/jq,https://github.com/jqlang/jq,33003,2025-11-16 19:46:28.246703
MDEwOlJlcG9zaXRvcnkyMTYwMDQ0MA==,bayandin/awesome-awesomeness,https://github.com/bayandin/awesome-awesomeness,32998,2025-11-16 19:46:28.246710
R_kgDOOiiGLw,sst/opencode,https://github.com/sst/opencode,32991,2025-11-16 19:46:28.246717
MDEwOlJlcG9zaXRvcnk5MjExMTUwOQ==,TriliumNext/Trilium,https://github.com/TriliumNext/Trilium,32938,2025-11-16 19:46:28.246725
R_kgDOJO0j8A,RVC-Project/Retrieval-based-Voice-Conversion-WebUI,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,32937,2025-11-16 19:46:28.246732
MDEwOlJlcG9zaXRvcnkxMTUxMTAxODE=,swc-project/swc,https://github.com/swc-project/swc,32928,2025-11-16 19:46:28.246739
R_kgDOHw1bMQ,mouredev/Hello-Python,https://github.com/mouredev/Hello-Python,32916,2025-11-16 19:46:28.246747
MDEwOlJlcG9zaXRvcnk2MDg0NDAzNg==,shadowsocks/ShadowsocksX-NG,https://github.com/shadowsocks/ShadowsocksX-NG,32864,2025-11-16 19:46:28.246754
MDEwOlJlcG9zaXRvcnkyMTQ2NzExMA==,explosion/spaCy,https://github.com/explosion/spaCy,32822,2025-11-16 19:46:28.246761
MDEwOlJlcG9zaXRvcnk5NDA2MTMwNw==,vadimdemedes/ink,https://github.com/vadimdemedes/ink,32814,2025-11-16 19:46:28.246771
MDEwOlJlcG9zaXRvcnk1NDA1NjU0,pcottle/learnGitBranching,https://github.com/pcottle/learnGitBranching,32778,2025-11-16 19:46:28.246778
MDEwOlJlcG9zaXRvcnkyNzM4NzE4NTk=,juanfont/headscale,https://github.com/juanfont/headscale,32758,2025-11-16 19:46:28.246786
MDEwOlJlcG9zaXRvcnk2MjAxMDky,mpv-player/mpv,https://github.com/mpv-player/mpv,32686,2025-11-16 19:46:28.246794
R_kgDOJIQnXA,mckaywrigley/chatbot-ui,https://github.com/mckaywrigley/chatbot-ui,32658,2025-11-16 19:46:28.246802
MDEwOlJlcG9zaXRvcnkzMTc4MzYyNDg=,GorvGoyl/Clone-Wars,https://github.com/GorvGoyl/Clone-Wars,32641,2025-11-16 19:46:28.246809
MDEwOlJlcG9zaXRvcnkyNjUxNjIxMA==,certbot/certbot,https://github.com/certbot/certbot,32609,2025-11-16 19:46:28.246816
MDEwOlJlcG9zaXRvcnkxNjAwODM3OTU=,SerenityOS/serenity,https://github.com/SerenityOS/serenity,32589,2025-11-16 19:46:28.246824
MDEwOlJlcG9zaXRvcnkzMjg4MzEyNDQ=,ibraheemdev/modern-unix,https://github.com/ibraheemdev/modern-unix,32576,2025-11-16 19:46:28.246831
MDEwOlJlcG9zaXRvcnk0NTA1NTY5Mw==,balena-io/etcher,https://github.com/balena-io/etcher,32540,2025-11-16 19:46:28.246838
MDEwOlJlcG9zaXRvcnkxODE0NjEwNzM=,v2fly/v2ray-core,https://github.com/v2fly/v2ray-core,32506,2025-11-16 19:46:28.246846
MDEwOlJlcG9zaXRvcnkzMTEzMTU3MzE=,XTLS/Xray-core,https://github.com/XTLS/Xray-core,32496,2025-11-16 19:46:28.246853
R_kgDOJKSO2A,TabbyML/tabby,https://github.com/TabbyML/tabby,32436,2025-11-16 19:46:28.246863
R_kgDOMNlpaQ,exo-explore/exo,https://github.com/exo-explore/exo,32432,2025-11-16 19:46:28.246870
R_kgDOGHarog,IceWhaleTech/CasaOS,https://github.com/IceWhaleTech/CasaOS,32350,2025-11-16 19:46:28.246878
MDEwOlJlcG9zaXRvcnkzNTc3OTE5,beego/beego,https://github.com/beego/beego,32340,2025-11-16 19:46:28.246885
R_kgDOIp7dzQ,google/comprehensive-rust,https://github.com/google/comprehensive-rust,32290,2025-11-16 19:46:28.246893
MDEwOlJlcG9zaXRvcnkxMzc0NTE0MDM=,alibaba/nacos,https://github.com/alibaba/nacos,32270,2025-11-16 19:46:28.246900
MDEwOlJlcG9zaXRvcnkyOTI2ODA1MQ==,google/material-design-lite,https://github.com/google/material-design-lite,32242,2025-11-16 19:46:28.246907
MDEwOlJlcG9zaXRvcnkzNTU5NTk1OTc=,Textualize/textual,https://github.com/Textualize/textual,32238,2025-11-16 19:46:28.246915
R_kgDOK1hlBw,lizongying/my-tv,https://github.com/lizongying/my-tv,32188,2025-11-16 19:46:28.246922
MDEwOlJlcG9zaXRvcnk0OTEyMjc0Mg==,binarywang/WxJava,https://github.com/binarywang/WxJava,32160,2025-11-16 19:46:28.246930
R_kgDOHJsRFw,The-Run-Philosophy-Organization/run,https://github.com/The-Run-Philosophy-Organization/run,32154,2025-11-16 19:46:28.246937
MDEwOlJlcG9zaXRvcnkyMTgxMTUzMDM=,vercel/swr,https://github.com/vercel/swr,32117,2025-11-16 19:46:28.246944
MDEwOlJlcG9zaXRvcnkyODU4NjQxOTk=,zeromicro/go-zero,https://github.com/zeromicro/go-zero,32114,2025-11-16 19:46:28.246952
MDEwOlJlcG9zaXRvcnkxNDcwNTY5MQ==,ziadoz/awesome-php,https://github.com/ziadoz/awesome-php,32110,2025-11-16 19:46:28.246959
MDEwOlJlcG9zaXRvcnk1NDk5NDEwMw==,floating-ui/floating-ui,https://github.com/floating-ui/floating-ui,32110,2025-11-16 19:46:28.246966
MDEwOlJlcG9zaXRvcnkxMTQ0NjYxNDU=,yewstack/yew,https://github.com/yewstack/yew,32109,2025-11-16 19:46:28.246973
R_kgDOHA7HmA,hyprwm/Hyprland,https://github.com/hyprwm/Hyprland,32071,2025-11-16 19:46:28.246982
R_kgDOHrwnHA,1Panel-dev/1Panel,https://github.com/1Panel-dev/1Panel,32060,2025-11-16 19:46:28.246989
MDEwOlJlcG9zaXRvcnkzMDI2MDMwMDE=,qier222/YesPlayMusic,https://github.com/qier222/YesPlayMusic,32033,2025-11-16 19:46:28.246997
MDEwOlJlcG9zaXRvcnkxNDU2NzAyMzQ=,open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,32006,2025-11-16 19:46:28.247004
MDEwOlJlcG9zaXRvcnkxMDcyODY4ODk=,schollz/croc,https://github.com/schollz/croc,32003,2025-11-16 19:46:28.247012
MDEwOlJlcG9zaXRvcnkzMDc0ODkyODQ=,remix-run/remix,https://github.com/remix-run/remix,31982,2025-11-16 19:46:28.247025
MDEwOlJlcG9zaXRvcnk0MjMzMjg2Mw==,filebrowser/filebrowser,https://github.com/filebrowser/filebrowser,31977,2025-11-16 19:46:28.247039
MDEwOlJlcG9zaXRvcnk0MDIwNDY=,parallax/jsPDF,https://github.com/parallax/jsPDF,30790,2025-11-16 19:46:35.055366
MDEwOlJlcG9zaXRvcnkxNzU4NTYzMjY=,ZuodaoTech/everyone-can-use-english,https://github.com/ZuodaoTech/everyone-can-use-english,31975,2025-11-16 19:46:35.054602
MDEwOlJlcG9zaXRvcnkxOTE4MjAxMDA=,google-ai-edge/mediapipe,https://github.com/google-ai-edge/mediapipe,31949,2025-11-16 19:46:35.054624
MDEwOlJlcG9zaXRvcnkxMDE3ODI2NDc=,facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,31948,2025-11-16 19:46:35.054638
R_kgDOGQiQXg,mli/paper-reading,https://github.com/mli/paper-reading,31935,2025-11-16 19:46:35.054656
MDEwOlJlcG9zaXRvcnk4NDUzMzE1OA==,yunjey/pytorch-tutorial,https://github.com/yunjey/pytorch-tutorial,31929,2025-11-16 19:46:35.054669
MDEwOlJlcG9zaXRvcnkzMjk3ODI1Njg=,DioxusLabs/dioxus,https://github.com/DioxusLabs/dioxus,31907,2025-11-16 19:46:35.054687
MDEwOlJlcG9zaXRvcnk3NjY3OTQ5Ng==,kuchin/awesome-cto,https://github.com/kuchin/awesome-cto,31907,2025-11-16 19:46:35.054699
R_kgDOI7oKBA,Chanzhaoyu/chatgpt-web,https://github.com/Chanzhaoyu/chatgpt-web,31900,2025-11-16 19:46:35.054711
R_kgDOGjZjtQ,linera-io/linera-protocol,https://github.com/linera-io/linera-protocol,31853,2025-11-16 19:46:35.054723
MDEwOlJlcG9zaXRvcnkyMzYwOTU1NzY=,backstage/backstage,https://github.com/backstage/backstage,31840,2025-11-16 19:46:35.054736
MDEwOlJlcG9zaXRvcnkxNTY1MzI3Ng==,Trinea/android-open-project,https://github.com/Trinea/android-open-project,31828,2025-11-16 19:46:35.054754
MDEwOlJlcG9zaXRvcnkxNjc1OTYzOTM=,derailed/k9s,https://github.com/derailed/k9s,31827,2025-11-16 19:46:35.054765
MDEwOlJlcG9zaXRvcnkxMzc3MjQ0ODA=,hasura/graphql-engine,https://github.com/hasura/graphql-engine,31814,2025-11-16 19:46:35.054782
MDEwOlJlcG9zaXRvcnkxMTk4NTM5,lutzroeder/netron,https://github.com/lutzroeder/netron,31800,2025-11-16 19:46:35.054794
MDEwOlJlcG9zaXRvcnkzMTUwNDQ5MQ==,labstack/echo,https://github.com/labstack/echo,31791,2025-11-16 19:46:35.054806
R_kgDOHvz5Qw,GyulyVGC/sniffnet,https://github.com/GyulyVGC/sniffnet,31779,2025-11-16 19:46:35.054818
MDEwOlJlcG9zaXRvcnkxNTMzMzQ3MQ==,ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,31766,2025-11-16 19:46:35.054828
MDEwOlJlcG9zaXRvcnkyODM4NzQwNg==,awesome-foss/awesome-sysadmin,https://github.com/awesome-foss/awesome-sysadmin,31749,2025-11-16 19:46:35.054841
R_kgDOLvJjSA,shardeum/shardeum,https://github.com/shardeum/shardeum,31705,2025-11-16 19:46:35.054858
R_kgDOI8xhwA,danny-avila/LibreChat,https://github.com/danny-avila/LibreChat,31699,2025-11-16 19:46:35.054875
R_kgDOJIZL3g,cursor/cursor,https://github.com/cursor/cursor,31681,2025-11-16 19:46:35.054886
MDEwOlJlcG9zaXRvcnkxMDM3ODQxNDI=,MonitorControl/MonitorControl,https://github.com/MonitorControl/MonitorControl,31663,2025-11-16 19:46:35.054898
MDEwOlJlcG9zaXRvcnkyMDU2MzEy,niklasvh/html2canvas,https://github.com/niklasvh/html2canvas,31655,2025-11-16 19:46:35.054910
R_kgDOHa8MBQ,huggingface/diffusers,https://github.com/huggingface/diffusers,31623,2025-11-16 19:46:35.054921
MDEwOlJlcG9zaXRvcnkzOTY1Njk1Mzg=,khoj-ai/khoj,https://github.com/khoj-ai/khoj,31587,2025-11-16 19:46:35.054933
MDEwOlJlcG9zaXRvcnk0Mjc5Njgy,fish-shell/fish-shell,https://github.com/fish-shell/fish-shell,31575,2025-11-16 19:46:35.054943
MDEwOlJlcG9zaXRvcnk0NDg0NDUx,amix/vimrc,https://github.com/amix/vimrc,31574,2025-11-16 19:46:35.054960
MDEwOlJlcG9zaXRvcnkzMjE5NjA0NDc=,openai/CLIP,https://github.com/openai/CLIP,31568,2025-11-16 19:46:35.054977
MDEwOlJlcG9zaXRvcnkyODc1MTYzMg==,0xAX/linux-insides,https://github.com/0xAX/linux-insides,31561,2025-11-16 19:46:35.054989
MDEwOlJlcG9zaXRvcnkxODEwNDIwNjI=,utmapp/UTM,https://github.com/utmapp/UTM,31561,2025-11-16 19:46:35.055000
MDEwOlJlcG9zaXRvcnkxMzg2MzQyOTg=,microsoft/MS-DOS,https://github.com/microsoft/MS-DOS,31554,2025-11-16 19:46:35.055012
MDEwOlJlcG9zaXRvcnkzMjI0Nzg0Nw==,ReactiveX/rxjs,https://github.com/ReactiveX/rxjs,31546,2025-11-16 19:46:35.055021
MDEwOlJlcG9zaXRvcnkzMTA4NTEzMA==,airbnb/lottie-web,https://github.com/airbnb/lottie-web,31525,2025-11-16 19:46:35.055031
MDEwOlJlcG9zaXRvcnkxMDU2NzE5Nw==,dokku/dokku,https://github.com/dokku/dokku,31492,2025-11-16 19:46:35.055040
MDEwOlJlcG9zaXRvcnkxNjU2MzU4Nw==,cockroachdb/cockroach,https://github.com/cockroachdb/cockroach,31486,2025-11-16 19:46:35.055055
R_kgDOKsEXCg,linexjlin/GPTs,https://github.com/linexjlin/GPTs,31417,2025-11-16 19:46:35.055064
R_kgDOGiedsg,LizardByte/Sunshine,https://github.com/LizardByte/Sunshine,31414,2025-11-16 19:46:35.055081
MDEwOlJlcG9zaXRvcnkxMjIyNjc4Ng==,lovell/sharp,https://github.com/lovell/sharp,31407,2025-11-16 19:46:35.055090
MDEwOlJlcG9zaXRvcnkzNDQxOTExOTg=,microsoft/Data-Science-For-Beginners,https://github.com/microsoft/Data-Science-For-Beginners,31324,2025-11-16 19:46:35.055099
MDEwOlJlcG9zaXRvcnkyMjExMjQz,apache/kafka,https://github.com/apache/kafka,31312,2025-11-16 19:46:35.055107
MDEwOlJlcG9zaXRvcnkxMzU1MTYyNzA=,k3s-io/k3s,https://github.com/k3s-io/k3s,31311,2025-11-16 19:46:35.055116
MDEwOlJlcG9zaXRvcnk2MTQxMjAyMg==,ianstormtaylor/slate,https://github.com/ianstormtaylor/slate,31308,2025-11-16 19:46:35.055126
MDEwOlJlcG9zaXRvcnkzNzk4NjUzMjU=,drizzle-team/drizzle-orm,https://github.com/drizzle-team/drizzle-orm,31267,2025-11-16 19:46:35.055134
MDEwOlJlcG9zaXRvcnkyMzQ3Mzk5NzY=,medusajs/medusa,https://github.com/medusajs/medusa,31173,2025-11-16 19:46:35.055142
MDEwOlJlcG9zaXRvcnk0NzAzOTI1NQ==,codex-team/editor.js,https://github.com/codex-team/editor.js,31159,2025-11-16 19:46:35.055159
R_kgDOKALCgQ,BerriAI/litellm,https://github.com/BerriAI/litellm,31148,2025-11-16 19:46:35.055168
MDEwOlJlcG9zaXRvcnk1NjM1Mzc0MA==,kubernetes/minikube,https://github.com/kubernetes/minikube,31139,2025-11-16 19:46:35.055185
MDEwOlJlcG9zaXRvcnkxMDI1NzgzNDU=,coolsnowwolf/lede,https://github.com/coolsnowwolf/lede,31101,2025-11-16 19:46:35.055193
MDEwOlJlcG9zaXRvcnkyNDUxNjY3MjA=,ajeetdsouza/zoxide,https://github.com/ajeetdsouza/zoxide,31091,2025-11-16 19:46:35.055202
MDEwOlJlcG9zaXRvcnkxMDc1MDU4Njk=,firecracker-microvm/firecracker,https://github.com/firecracker-microvm/firecracker,31073,2025-11-16 19:46:35.055209
MDEwOlJlcG9zaXRvcnkyMzI5NzY2,mathiasbynens/dotfiles,https://github.com/mathiasbynens/dotfiles,31067,2025-11-16 19:46:35.055217
MDEwOlJlcG9zaXRvcnk4NDgxMTQ2Ng==,mqyqingfeng/Blog,https://github.com/mqyqingfeng/Blog,31064,2025-11-16 19:46:35.055226
MDEwOlJlcG9zaXRvcnkxMTEyNTU4OQ==,keycloak/keycloak,https://github.com/keycloak/keycloak,31014,2025-11-16 19:46:35.055237
MDEwOlJlcG9zaXRvcnk2OTM0Mzk1,facebook/rocksdb,https://github.com/facebook/rocksdb,30997,2025-11-16 19:46:35.055254
MDEwOlJlcG9zaXRvcnk2MjcxMjg5OQ==,AdguardTeam/AdGuardHome,https://github.com/AdguardTeam/AdGuardHome,30942,2025-11-16 19:46:35.055266
MDEwOlJlcG9zaXRvcnkxNjE5NTEyMTk=,wailsapp/wails,https://github.com/wailsapp/wails,30941,2025-11-16 19:46:35.055282
MDEwOlJlcG9zaXRvcnkzNDc1NzE4Mg==,donnemartin/interactive-coding-challenges,https://github.com/donnemartin/interactive-coding-challenges,30927,2025-11-16 19:46:35.055294
MDEwOlJlcG9zaXRvcnkxNTMwODQ5OQ==,SortableJS/Sortable,https://github.com/SortableJS/Sortable,30871,2025-11-16 19:46:35.055305
MDEwOlJlcG9zaXRvcnkxMTI5MDEw,blueimp/jQuery-File-Upload,https://github.com/blueimp/jQuery-File-Upload,30871,2025-11-16 19:46:35.055317
MDEwOlJlcG9zaXRvcnk5MDg2MDc=,numpy/numpy,https://github.com/numpy/numpy,30834,2025-11-16 19:46:35.055327
MDEwOlJlcG9zaXRvcnkxMzEyNDgwMg==,influxdata/influxdb,https://github.com/influxdata/influxdb,30824,2025-11-16 19:46:35.055338
MDEwOlJlcG9zaXRvcnkxOTIwNTg5Ng==,restic/restic,https://github.com/restic/restic,30809,2025-11-16 19:46:35.055354
R_kgDOMf15Pg,DavidHDev/react-bits,https://github.com/DavidHDev/react-bits,30784,2025-11-16 19:46:35.055381
MDEwOlJlcG9zaXRvcnk5NTE4OTEzOA==,alibaba/p3c,https://github.com/alibaba/p3c,30772,2025-11-16 19:46:35.055391
MDEwOlJlcG9zaXRvcnk0NTgwNTg=,symfony/symfony,https://github.com/symfony/symfony,30769,2025-11-16 19:46:35.055404
MDEwOlJlcG9zaXRvcnkxNjgwMDg3OTc=,microsoft/calculator,https://github.com/microsoft/calculator,30721,2025-11-16 19:46:35.055415
MDEwOlJlcG9zaXRvcnkxNjI3MjMxMDQ=,OWASP/CheatSheetSeries,https://github.com/OWASP/CheatSheetSeries,30695,2025-11-16 19:46:35.055425
MDEwOlJlcG9zaXRvcnkzNjgwNDQ4Ng==,tqdm/tqdm,https://github.com/tqdm/tqdm,30665,2025-11-16 19:46:35.055436
MDEwOlJlcG9zaXRvcnk4NTU0MTIxOA==,ascoders/weekly,https://github.com/ascoders/weekly,30650,2025-11-16 19:46:35.055452
MDEwOlJlcG9zaXRvcnk3NDI2MDUwOA==,docsifyjs/docsify,https://github.com/docsifyjs/docsify,30648,2025-11-16 19:46:35.055462
MDEwOlJlcG9zaXRvcnkyMjQ2NjM2OTY=,alpinejs/alpine,https://github.com/alpinejs/alpine,30634,2025-11-16 19:46:35.055477
MDEwOlJlcG9zaXRvcnkxMjI3MzQ1Njk=,iawia002/lux,https://github.com/iawia002/lux,30626,2025-11-16 19:46:35.055487
MDEwOlJlcG9zaXRvcnk3MjkwNzI1Mw==,ityouknow/spring-boot-examples,https://github.com/ityouknow/spring-boot-examples,30625,2025-11-16 19:46:35.055496
MDEwOlJlcG9zaXRvcnkzMDUxNDQ3NDY=,tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,30611,2025-11-16 19:46:35.055506
MDEwOlJlcG9zaXRvcnkxNzM3MjczMw==,OAI/OpenAPI-Specification,https://github.com/OAI/OpenAPI-Specification,30599,2025-11-16 19:46:35.055516
MDEwOlJlcG9zaXRvcnkyNzg3NzI3MTk=,vbenjs/vue-vben-admin,https://github.com/vbenjs/vue-vben-admin,30593,2025-11-16 19:46:35.055527
MDEwOlJlcG9zaXRvcnk3MTI1MzA=,fabricjs/fabric.js,https://github.com/fabricjs/fabric.js,30593,2025-11-16 19:46:35.055541
MDEwOlJlcG9zaXRvcnkxMzU4NDI2Mg==,webtorrent/webtorrent,https://github.com/webtorrent/webtorrent,30584,2025-11-16 19:46:35.055558
MDEwOlJlcG9zaXRvcnkyOTA5NDI5,nicolargo/glances,https://github.com/nicolargo/glances,30574,2025-11-16 19:46:35.055576
MDEwOlJlcG9zaXRvcnkyMDE1OTg2Nw==,nothings/stb,https://github.com/nothings/stb,30522,2025-11-16 19:46:35.055587
MDEwOlJlcG9zaXRvcnkzMDY5Nzc2MzM=,AMAI-GmbH/AI-Expert-Roadmap,https://github.com/AMAI-GmbH/AI-Expert-Roadmap,30474,2025-11-16 19:46:35.055598
MDEwOlJlcG9zaXRvcnk0NjI3MzQ0NQ==,transloadit/uppy,https://github.com/transloadit/uppy,30457,2025-11-16 19:46:35.055609
MDEwOlJlcG9zaXRvcnkxNzg2MjY3MjA=,Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,30447,2025-11-16 19:46:35.055620
MDEwOlJlcG9zaXRvcnk0MjkyMDQ3Nw==,layui/layui,https://github.com/layui/layui,30433,2025-11-16 19:46:35.055636
R_kgDOLOlZBA,daytonaio/daytona,https://github.com/daytonaio/daytona,30422,2025-11-16 19:46:35.055653
R_kgDOGIblEA,DevToys-app/DevToys,https://github.com/DevToys-app/DevToys,30420,2025-11-16 19:46:35.055664
R_kgDOGgbgbw,surrealdb/surrealdb,https://github.com/surrealdb/surrealdb,30367,2025-11-16 19:46:35.055676
R_kgDOJoiDfg,s0md3v/roop,https://github.com/s0md3v/roop,30366,2025-11-16 19:46:35.055693
MDEwOlJlcG9zaXRvcnk1NTYyNjkzNQ==,microsoft/WSL,https://github.com/microsoft/WSL,30358,2025-11-16 19:46:35.055710
MDEwOlJlcG9zaXRvcnk2MTcxNTQzMQ==,Binaryify/NeteaseCloudMusicApi,https://github.com/Binaryify/NeteaseCloudMusicApi,30312,2025-11-16 19:46:35.055720
MDEwOlJlcG9zaXRvcnkxNTc4NDY4NzY=,motiondivision/motion,https://github.com/motiondivision/motion,30304,2025-11-16 19:46:35.055738
MDEwOlJlcG9zaXRvcnk2NzgzNjc4OQ==,tokio-rs/tokio,https://github.com/tokio-rs/tokio,30264,2025-11-16 19:46:35.055749
MDEwOlJlcG9zaXRvcnk3OTAzNTk=,sequelize/sequelize,https://github.com/sequelize/sequelize,30238,2025-11-16 19:46:35.055762
MDEwOlJlcG9zaXRvcnk1NjcxNzQ5Mw==,joshbuchea/HEAD,https://github.com/joshbuchea/HEAD,30229,2025-11-16 19:46:35.055773
R_kgDOJIDl7g,tatsu-lab/stanford_alpaca,https://github.com/tatsu-lab/stanford_alpaca,30219,2025-11-16 19:46:35.055785
MDEwOlJlcG9zaXRvcnkyMzczNjQ0OQ==,VincentGarreau/particles.js,https://github.com/VincentGarreau/particles.js,30217,2025-11-16 19:46:35.055796
MDEwOlJlcG9zaXRvcnkxODcyMzgzNg==,chinabugotech/hutool,https://github.com/chinabugotech/hutool,30181,2025-11-16 19:46:35.055807
MDEwOlJlcG9zaXRvcnkxODY0MjMz,frappe/erpnext,https://github.com/frappe/erpnext,30125,2025-11-16 19:46:35.055817
MDEwOlJlcG9zaXRvcnkzMjE2NTkwNjI=,iperov/DeepFaceLive,https://github.com/iperov/DeepFaceLive,30101,2025-11-16 19:46:35.055827
MDEwOlJlcG9zaXRvcnk1ODg0MjcwNw==,trailofbits/algo,https://github.com/trailofbits/algo,30075,2025-11-16 19:46:41.777739
MDEwOlJlcG9zaXRvcnkyMzU5MDE4MTM=,PostHog/posthog,https://github.com/PostHog/posthog,30072,2025-11-16 19:46:41.777759
MDEwOlJlcG9zaXRvcnk0NTI0MTgx,facebook/folly,https://github.com/facebook/folly,30059,2025-11-16 19:46:41.777769
MDEwOlJlcG9zaXRvcnkzOTQzMTg3MTA=,valinet/ExplorerPatcher,https://github.com/valinet/ExplorerPatcher,30050,2025-11-16 19:46:41.777777
MDEwOlJlcG9zaXRvcnkzMjc2Mjg2ODI=,mantinedev/mantine,https://github.com/mantinedev/mantine,30039,2025-11-16 19:46:41.777785
R_kgDOIv2ufA,stanfordnlp/dspy,https://github.com/stanfordnlp/dspy,30029,2025-11-16 19:46:41.777793
R_kgDOK3Ng1w,conductor-oss/conductor,https://github.com/conductor-oss/conductor,30010,2025-11-16 19:46:41.777801
MDEwOlJlcG9zaXRvcnk0Mjk1NjQ2Nw==,herrbischoff/awesome-macos-command-line,https://github.com/herrbischoff/awesome-macos-command-line,29988,2025-11-16 19:46:41.777809
MDEwOlJlcG9zaXRvcnk0NTQ1NjgwNA==,jobbole/awesome-python-cn,https://github.com/jobbole/awesome-python-cn,29965,2025-11-16 19:46:41.777817
MDEwOlJlcG9zaXRvcnkyNTQxMjg0,cheeriojs/cheerio,https://github.com/cheeriojs/cheerio,29896,2025-11-16 19:46:41.777825
